Time:512Hz,Epoch,Electrode,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma,Event Id,Event Date,Event Duration
83.515625,1336,230,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.51757813,1336,195,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.51953125,1336,187,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.52148438,1336,202,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.5234375,1336,229,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.52539063,1336,243,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.52734375,1336,235,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.52929688,1336,243,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.53125,1336,275,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.53320313,1336,275,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.53515625,1336,243,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.53710938,1336,246,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.5390625,1336,248,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.54101563,1336,236,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.54296875,1336,241,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.54492188,1336,267,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.546875,1336,282,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.54882813,1336,284,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.55078125,1336,288,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.55273438,1336,264,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.5546875,1336,244,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.55664063,1336,245,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.55859375,1336,250,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.56054688,1336,244,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.5625,1337,234,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.56445313,1337,241,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.56640625,1337,257,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.56835938,1337,256,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.5703125,1337,229,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.57226563,1337,214,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.57421875,1337,224,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.57617188,1337,261,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.578125,1337,242,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.58007813,1337,200,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.58203125,1337,176,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.58398438,1337,170,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.5859375,1337,170,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.58789063,1337,184,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.58984375,1337,192,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.59179688,1337,198,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.59375,1337,208,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.59570313,1337,188,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.59765625,1337,138,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.59960938,1337,104,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.6015625,1337,120,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.60351563,1337,135,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.60546875,1337,136,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.60742188,1337,154,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.609375,1337,130,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.61132813,1337,112,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.61328125,1337,119,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.61523438,1337,136,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.6171875,1337,157,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.61914063,1337,154,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.62109375,1337,130,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.62304688,1337,149,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.625,1338,184,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.62695313,1338,204,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.62890625,1338,219,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.63085938,1338,220,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.6328125,1338,164,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.63476563,1338,90,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.63671875,1338,55,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.63867188,1338,81,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.640625,1338,104,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.64257813,1338,109,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.64453125,1338,119,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.64648438,1338,153,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.6484375,1338,166,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.65039063,1338,165,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.65234375,1338,147,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.65429688,1338,149,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.65625,1338,146,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.65820313,1338,131,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.66015625,1338,133,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.66210938,1338,149,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.6640625,1338,149,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.66601563,1338,112,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.66796875,1338,83,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.66992188,1338,88,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.671875,1338,104,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.67382813,1338,100,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.67578125,1338,84,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.67773438,1338,41,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.6796875,1338,10,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.68164063,1338,17,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.68359375,1338,19,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.68554688,1338,38,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.6875,1339,68,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.68945313,1339,102,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.69140625,1339,152,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.69335938,1339,176,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.6953125,1339,169,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.69726563,1339,165,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.69921875,1339,138,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.70117188,1339,115,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.703125,1339,104,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.70507813,1339,104,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.70703125,1339,120,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.70898438,1339,116,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.7109375,1339,99,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.71289063,1339,101,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.71484375,1339,130,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.71679688,1339,164,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.71875,1339,96,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.72070313,1339,20,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.72265625,1339,22,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.72460938,1339,44,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.7265625,1339,-14,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.72851563,1339,-78,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.73046875,1339,-77,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.73242188,1339,-67,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.734375,1339,-83,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.73632813,1339,-99,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.73828125,1339,-82,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.74023438,1339,-49,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.7421875,1339,-46,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.74414063,1339,-74,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.74609375,1339,-92,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.74804688,1339,-102,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.75,1340,-119,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.75195313,1340,-113,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.75390625,1340,-77,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.75585938,1340,-45,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.7578125,1340,-39,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.75976563,1340,-76,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.76171875,1340,-105,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.76367188,1340,-100,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.765625,1340,-130,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.76757813,1340,-193,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.76953125,1340,-168,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.77148438,1340,-100,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.7734375,1340,-55,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.77539063,1340,-43,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.77734375,1340,-62,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.77929688,1340,-97,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.78125,1340,-100,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.78320313,1340,-58,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.78515625,1340,-2,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.78710938,1340,8,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.7890625,1340,0,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.79101563,1340,2,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.79296875,1340,-33,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.79492188,1340,-58,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.796875,1340,-41,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.79882813,1340,-14,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.80078125,1340,14,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.80273438,1340,35,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.8046875,1340,74,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.80664063,1340,108,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.80859375,1340,74,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.81054688,1340,25,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.8125,1341,0,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.81445313,1341,32,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.81640625,1341,73,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.81835938,1341,81,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.8203125,1341,65,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.82226563,1341,81,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.82421875,1341,122,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.82617188,1341,130,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.828125,1341,120,69,27,15940,12483,1334,10013,41941,33950,19267,12010,,,
83.83007813,1341,120,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.83203125,1341,144,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.83398438,1341,144,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.8359375,1341,146,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.83789063,1341,151,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.83984375,1341,148,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.84179688,1341,139,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.84375,1341,119,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.84570313,1341,120,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.84765625,1341,148,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.84960938,1341,178,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.8515625,1341,211,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.85351563,1341,236,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.85546875,1341,261,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.85742188,1341,274,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.859375,1341,258,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.86132813,1341,216,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.86328125,1341,169,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.86523438,1341,147,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.8671875,1341,122,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.86914063,1341,109,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.87109375,1341,116,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.87304688,1341,112,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.875,1342,108,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.87695313,1342,145,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.87890625,1342,210,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.88085938,1342,212,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.8828125,1342,139,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.88476563,1342,83,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.88671875,1342,75,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.88867188,1342,92,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.890625,1342,90,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.89257813,1342,90,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.89453125,1342,119,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.89648438,1342,176,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.8984375,1342,148,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.90039063,1342,56,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.90234375,1342,33,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.90429688,1342,73,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.90625,1342,124,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.90820313,1342,150,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.91015625,1342,134,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.91210938,1342,89,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.9140625,1342,92,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.91601563,1342,119,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.91796875,1342,130,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.91992188,1342,136,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.921875,1342,150,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.92382813,1342,180,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.92578125,1342,165,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.92773438,1342,103,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.9296875,1342,100,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.93164063,1342,140,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.93359375,1342,156,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.93554688,1342,147,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.9375,1343,134,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.93945313,1343,144,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.94140625,1343,154,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.94335938,1343,166,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.9453125,1343,113,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.94726563,1343,74,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.94921875,1343,101,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.95117188,1343,133,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.953125,1343,150,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.95507813,1343,130,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.95703125,1343,80,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.95898438,1343,50,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.9609375,1343,71,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.96289063,1343,88,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.96484375,1343,66,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.96679688,1343,59,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.96875,1343,77,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.97070313,1343,108,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.97265625,1343,184,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.97460938,1343,178,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.9765625,1343,100,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.97851563,1343,69,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.98046875,1343,55,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.98242188,1343,58,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.984375,1343,56,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.98632813,1343,81,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.98828125,1343,40,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.99023438,1343,16,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.9921875,1343,37,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.99414063,1343,12,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.99609375,1343,-18,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
83.99804688,1343,-22,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84,1344,3,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.00195313,1344,34,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.00390625,1344,65,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.00585938,1344,48,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.0078125,1344,28,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.00976563,1344,53,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.01171875,1344,87,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.01367188,1344,37,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.015625,1344,-26,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.01757813,1344,-53,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.01953125,1344,-56,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.02148438,1344,-55,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.0234375,1344,-91,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.02539063,1344,-94,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.02734375,1344,-33,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.02929688,1344,48,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.03125,1344,87,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.03320313,1344,85,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.03515625,1344,55,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.03710938,1344,54,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.0390625,1344,104,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.04101563,1344,131,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.04296875,1344,103,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.04492188,1344,49,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.046875,1344,20,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.04882813,1344,82,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.05078125,1344,145,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.05273438,1344,149,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.0546875,1344,145,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.05664063,1344,101,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.05859375,1344,86,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.06054688,1344,114,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.0625,1345,132,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.06445313,1345,113,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.06640625,1345,108,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.06835938,1345,77,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.0703125,1345,33,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.07226563,1345,34,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.07421875,1345,49,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.07617188,1345,37,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.078125,1345,6,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.08007813,1345,9,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.08203125,1345,32,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.08398438,1345,-14,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.0859375,1345,-82,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.08789063,1345,-108,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.08984375,1345,-102,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.09179688,1345,-85,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.09375,1345,-72,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.09570313,1345,-70,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.09765625,1345,-51,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.09960938,1345,-14,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.1015625,1345,-8,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.10351563,1345,-15,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.10546875,1345,-7,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.10742188,1345,-1,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.109375,1345,-19,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.11132813,1345,6,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.11328125,1345,4,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.11523438,1345,-12,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.1171875,1345,1,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.11914063,1345,11,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.12109375,1345,11,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.12304688,1345,7,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.125,1346,-5,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.12695313,1346,-29,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.12890625,1346,-35,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.13085938,1346,5,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.1328125,1346,42,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.13476563,1346,120,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.13671875,1346,154,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.13867188,1346,44,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.140625,1346,-90,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.14257813,1346,-118,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.14453125,1346,-66,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.14648438,1346,-36,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.1484375,1346,-59,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.15039063,1346,-78,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.15234375,1346,-65,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.15429688,1346,-18,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.15625,1346,40,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
84.15820313,1346,80,63,20,584963,496874,11498,28706,9304,20331,11653,10670,,,
